year	len	sex	maturity	age
1991	536	2	2	4
1991	537	1	2	5
1991	537	1	2	6
1991	538	1	2	4
1991	538	1	2	6
1991	538	2	1	3
1991	538	2	2	3
1991	539	2	1	7
1991	540	1	2	4
1991	540	1	2	5
1991	540	2	2	3
1991	540	2	2	4
1991	542	1	2	5
1991	542	2	2	4
1991	543	1	2	5
1991	543	1	2	6
1991	543	2	2	3
1991	543	2	2	4
1991	544	1	2	6
1991	544	2	2	3
1991	545	1	2	8
1991	546	1	2	5
1991	546	1	2	6
1991	546	2	2	4
1991	547	1	2	5
1991	547	*	*	*
1991	548	1	1	6
1991	548	2	1	3
1991	549	1	2	4
1991	549	1	2	5
1991	549	2	2	3
1991	550	1	2	5
1991	550	2	2	4
1991	551	1	2	5
1991	551	1	2	5
1991	551	1	2	7
1991	551	2	2	3
1991	552	1	2	6
1991	552	1	2	6
1991	553	1	2	5
1991	553	2	1	3
1991	554	2	2	4
1991	554	2	2	5
1991	555	1	1	6
1991	555	1	2	6
1991	555	1	2	8
1991	555	2	2	4
1991	556	1	2	5
1991	556	2	2	3
1991	556	2	2	5
1991	557	1	2	5
1991	557	1	2	6
1991	560	1	2	5
1991	560	2	1	3
1991	560	2	2	5
1991	561	1	2	5
1991	561	2	1	3
1991	561	2	2	5
1991	562	1	2	5
1991	562	1	2	6
1991	562	2	2	5
1991	564	1	2	6
1991	564	2	2	3
1991	565	2	2	4
1991	566	2	2	4
1991	567	1	2	6
1991	567	2	2	4
1991	567	*	*	5
1991	569	1	2	6
1991	569	2	2	4
1991	569	2	2	5
1991	569	2	2	6
1991	570	1	2	5
1991	570	2	1	4
1991	570	2	2	4
1991	571	1	2	6
1991	571	1	2	6
1991	571	2	2	5
1991	572	1	2	7
1991	572	2	2	5
1991	573	1	2	6
1991	573	*	*	6
1991	574	2	2	4
1991	574	2	2	6
1991	574	*	*	6
1991	575	1	2	6
1991	575	1	2	8
1991	576	1	2	6
1991	577	1	2	7
1991	577	*	*	8
1991	578	1	2	7
1991	578	2	2	5
1991	580	2	2	5
1991	581	2	2	5
1991	582	2	2	5
1991	583	1	2	6
1991	583	2	2	4
1991	583	2	2	4
1991	583	2	2	6
1991	583	2	2	7
1991	584	1	2	6
1991	584	2	1	4
1991	584	*	*	4
1991	585	1	2	5
1991	586	2	2	5
1991	586	2	2	6
1991	587	2	2	7
1991	588	1	2	6
1991	588	2	2	5
1991	588	2	2	7
1991	589	1	2	7
1991	589	2	2	5
1991	589	2	2	6
1991	590	2	2	4
1991	591	2	2	4
1991	592	1	2	7
1991	592	2	2	4
1991	593	1	2	8
1991	593	2	2	4
1991	593	2	2	6
1991	595	1	2	6
1991	595	1	2	9
1991	595	2	2	4
1991	596	2	2	6
1991	597	1	2	6
1991	597	2	2	5
1991	597	2	2	6
1991	597	2	2	8
1991	598	2	2	7
1991	599	1	2	8
1991	599	2	2	8
1991	600	2	2	4
1991	600	2	2	6
1991	601	1	2	5
1991	601	2	2	5
1991	602	2	2	5
1991	603	1	2	8
1991	603	2	2	5
1991	606	2	2	5
1991	609	*	*	6
1991	610	2	2	4
1991	612	2	2	4
1991	613	2	2	7
1991	616	2	2	6
1991	616	2	2	7
1991	617	1	2	8
1991	617	2	2	6
1991	619	2	2	8
1991	620	2	2	6
1991	620	2	2	6
1991	621	2	2	5
1991	622	1	2	7
1991	622	*	*	6
1991	623	2	1	8
1991	623	2	2	6
1991	623	2	2	6
1991	624	2	2	6
1991	625	1	2	7
1991	625	1	2	8
1991	626	1	2	8
1991	628	2	2	6
1991	629	2	2	7
1991	630	2	2	5
1991	630	2	2	8
1991	632	2	2	8
1991	634	2	2	5
1991	638	2	2	7
1991	645	2	2	5
1991	645	2	2	6
1991	645	2	2	8
1991	646	2	2	7
1991	647	2	2	6
1991	650	2	2	6
1991	651	2	2	5
1991	652	2	2	6
1991	655	2	2	7
1991	656	2	2	6
1991	660	2	2	7
1991	664	2	2	10
1991	665	2	2	8
1991	675	2	2	9
1991	680	2	2	7
1991	681	2	2	8
1991	682	2	2	8
1991	687	2	1	1
1992	275	1	1	1
1992	296	2	1	1
1992	297	1	1	1
1992	306	1	1	1
1992	307	1	1	1
1992	309	1	1	1
1992	315	1	1	1
1992	315	1	1	1
1992	315	1	1	1
1992	316	1	1	1
1992	316	1	1	1
1992	316	2	1	1
1992	316	2	1	1
1992	319	1	1	1
1992	320	1	1	1
1992	322	2	1	1
1992	324	1	1	1
1992	325	1	1	1
1992	325	1	1	1
1992	327	1	1	1
1992	327	2	1	1
1992	328	1	1	1
1992	328	2	1	1
1992	330	1	1	1
1992	330	2	1	1
1992	332	1	1	1
1992	336	1	1	1
1992	337	2	1	1
1992	338	2	1	1
1992	342	2	1	1
1992	346	2	1	1
1992	376	1	1	2
1992	379	1	1	2
1992	393	2	1	2
1992	406	2	1	2
1992	411	1	1	2
1992	411	1	2	2
1992	411	2	1	2
1992	415	1	2	2
1992	416	1	2	2
1992	417	1	2	2
1992	418	1	2	2
1992	419	2	1	2
1992	421	2	1	2
1992	422	1	1	2
1992	424	1	2	2
1992	427	1	2	2
1992	430	1	2	2
1992	430	2	1	2
1992	431	1	1	2
1992	433	2	1	2
1992	433	2	1	2
1992	437	1	2	2
1992	437	2	1	2
1992	440	2	1	2
1992	441	1	2	2
1992	441	2	1	2
1992	442	2	1	2
1992	443	2	1	2
1992	443	2	1	2
1992	450	2	1	2
1992	454	2	1	3
1992	455	1	2	2
1992	457	2	1	2
1992	459	1	1	2
1992	459	2	1	2
1992	464	1	2	2
1992	466	2	1	3
1992	467	1	2	2
1992	467	1	2	2
1992	472	1	2	2
1992	472	1	2	3
1992	480	1	2	2
1992	480	1	2	3
1992	481	1	2	3
1992	485	1	2	2
1992	485	2	2	3
1992	486	2	1	3
1992	488	1	2	2
1992	488	1	2	3
1992	488	1	2	5
1992	491	1	2	3
1992	491	1	2	3
1992	492	1	2	2
1992	492	2	1	3
1992	492	2	2	3
1992	492	2	2	4
1992	494	2	1	3
1992	495	2	1	3
1992	495	2	2	2
1992	495	2	2	3
1992	496	*	*	3
1992	501	*	*	4
1992	510	1	2	4
1992	510	*	*	3
1992	512	2	2	3
1992	512	*	*	3
1992	513	2	2	3
1992	516	1	2	4
1992	517	1	2	5
1992	518	1	2	4
1992	518	1	2	4
1992	518	*	*	4
1992	523	1	2	3
1992	523	2	1	3
1992	527	1	2	5
1992	527	2	2	4
1992	528	1	2	4
1992	529	*	*	5
1992	530	1	2	5
1992	531	1	2	5
1992	532	1	2	4
1992	534	1	2	4
1992	535	*	*	3
1992	537	2	2	4
1992	538	1	2	6
1992	540	1	2	5
1992	540	1	2	5
1992	540	2	2	4
1992	541	*	*	6
1992	542	*	*	5
1992	543	1	2	4
1992	543	1	2	5
1992	544	2	1	4
1992	545	1	2	7
1992	545	*	*	3
1992	549	2	2	4
1992	555	2	*	5
1992	557	1	2	5
1992	558	*	*	7
1992	560	1	2	5
1992	560	1	2	5
1992	561	1	2	5
1992	561	1	2	6
1992	561	*	*	6
1992	562	1	2	6
1992	563	2	2	7
1992	568	1	2	7
1992	568	*	*	3
1992	570	1	2	6
1992	573	*	*	4
1992	573	*	*	6
1992	577	2	2	4
1992	582	1	2	5
1992	586	1	2	7
1992	594	1	2	7
1992	596	1	2	6
1992	596	2	2	5
1992	600	*	*	4
1992	605	2	2	7
1992	609	*	*	8
1992	611	2	*	6
1992	612	1	2	5
1992	620	2	2	10
1992	621	2	2	8
1992	622	2	2	7
1992	623	1	2	6
1992	625	2	2	8
1992	630	2	2	7
1992	641	2	2	7
1992	643	2	2	7
1992	643	2	2	8
1992	652	2	2	9
1992	653	2	2	6
1992	660	1	2	8
1992	663	2	2	7
1992	665	2	2	7
1992	667	2	2	6
1992	671	2	2	8
1992	674	2	2	7
1992	674	2	2	10
1993	211	2	1	1
1993	295	2	1	1
1993	296	2	1	2
1993	305	2	1	2
1993	305	*	*	1
1993	307	*	*	2
1993	308	2	1	2
1993	310	1	1	1
1993	310	*	*	1
1993	311	*	*	1
1993	312	*	*	1
1993	314	1	1	1
1993	314	2	1	1
1993	315	1	1	1
1993	316	*	*	1
1993	318	*	*	2
1993	321	1	1	1
1993	324	2	1	1
1993	328	1	1	*
1993	333	*	*	1
1993	361	1	2	2
1993	362	1	2	2
1993	366	2	1	2
1993	374	2	1	2
1993	375	1	2	2
1993	378	1	2	3
1993	381	2	1	2
1993	384	1	2	2
1993	385	1	2	2
1993	385	1	2	2
1993	385	2	1	2
1993	386	1	2	2
1993	387	1	2	2
1993	390	1	1	2
1993	391	1	2	2
1993	394	1	2	4
1993	395	1	1	3
1993	395	1	2	2
1993	395	1	2	2
1993	396	1	2	2
1993	398	1	2	2
1993	398	1	2	2
1993	400	1	2	2
1993	401	1	2	3
1993	402	1	2	2
1993	402	1	2	2
1993	402	1	2	2
1993	402	2	1	2
1993	403	1	2	2
1993	404	1	2	2
1993	404	1	2	2
1993	404	1	2	2
1993	404	1	2	2
1993	405	1	2	2
1993	405	1	2	2
1993	405	2	1	2
1993	406	1	1	2
1993	406	2	1	2
1993	406	2	1	2
1993	407	1	2	2
1993	407	1	2	2
1993	407	2	1	3
1993	408	1	2	2
1993	408	2	1	3
1993	409	1	2	2
1993	410	1	1	2
1993	410	1	2	2
1993	410	1	2	3
1993	410	2	1	2
1993	410	*	*	*
1993	412	1	2	2
1993	412	1	2	2
1993	412	1	2	3
1993	412	2	1	2
1993	413	2	1	2
1993	413	2	1	2
1993	413	2	1	2
1993	413	2	1	4
1993	414	1	2	2
1993	414	*	*	2
1993	415	1	2	3
1993	415	2	1	2
1993	415	*	*	*
1993	416	1	2	2
1993	416	2	1	2
1993	416	2	1	2
1993	416	2	1	2
1993	417	1	2	2
1993	417	1	2	2
1993	417	1	2	2
1993	417	1	2	2
1993	417	1	2	4
1993	417	2	1	2
1993	417	2	1	2
1993	418	1	2	3
1993	419	1	2	2
1993	420	1	2	2
1993	420	1	2	2
1993	420	2	1	2
1993	421	1	1	2
1993	421	1	2	2
1993	421	1	2	2
1993	421	*	*	2
1993	422	1	2	2
1993	423	1	2	2
1993	423	1	2	2
1993	423	2	1	2
1993	425	1	2	2
1993	425	1	2	2
1993	425	2	1	2
1993	426	1	2	2
1993	426	2	1	2
1993	427	1	2	2
1993	427	2	1	2
1993	428	1	2	2
1993	428	1	2	2
1993	429	1	2	3
1993	430	2	1	3
1993	432	2	1	2
1993	433	1	2	3
1993	433	*	*	4
1993	434	2	1	2
1993	434	*	*	*
1993	435	2	1	2
1993	435	2	1	2
1993	435	2	1	3
1993	435	2	1	3
1993	436	1	2	3
1993	436	*	*	*
1993	437	1	2	3
1993	438	1	2	2
1993	438	1	2	2
1993	438	1	2	2
1993	440	2	1	2
1993	440	2	1	2
1993	442	1	2	2
1993	442	2	1	2
1993	444	1	2	2
1993	444	1	2	2
1993	444	1	2	3
1993	445	1	2	3
1993	445	1	2	4
1993	445	2	1	3
1993	446	1	2	2
1993	447	2	1	2
1993	447	2	1	3
1993	448	1	2	3
1993	448	*	*	3
1993	449	1	2	4
1993	450	1	2	3
1993	451	1	2	3
1993	452	1	2	3
1993	453	1	2	3
1993	453	1	2	3
1993	456	2	1	2
1993	458	1	2	3
1993	460	1	2	3
1993	460	1	2	3
1993	460	*	*	2
1993	461	1	2	3
1993	463	1	2	3
1993	463	1	2	3
1993	464	*	*	*
1993	465	1	2	3
1993	466	1	2	3
1993	466	1	2	3
1993	469	1	2	3
1993	470	1	2	2
1993	472	1	2	3
1993	472	1	2	3
1993	474	1	2	3
1993	474	1	2	4
1993	474	2	1	3
1993	477	1	2	3
1993	477	1	2	4
1993	478	1	2	4
1993	479	1	2	3
1993	480	1	2	4
1993	480	*	*	4
1993	481	*	*	4
1993	481	1	2	3
1993	483	1	2	3
1993	483	1	2	3
1993	485	1	2	4
1993	488	1	2	3
1993	488	1	2	3
1993	488	1	2	7
1993	488	2	2	3
1993	489	2	1	3
1993	490	1	2	3
1993	490	2	2	3
1993	491	1	2	3
1993	492	1	2	3
1993	492	2	1	3
1993	493	1	2	4
1993	493	2	1	3
1993	494	1	2	4
1993	494	1	2	4
1993	494	*	*	4
1993	495	2	2	3
1993	496	1	2	3
1993	496	1	2	5
1993	497	1	2	6
1993	498	1	2	4
1993	498	1	2	5
1993	499	1	2	4
1993	499	1	2	4
1993	499	1	2	5
1993	500	1	2	4
1993	500	2	1	3
1993	500	2	2	3
1993	501	1	2	5
1993	501	2	1	4
1993	501	*	*	4
1993	503	2	2	4
1993	503	*	*	4
1993	504	1	2	5
1993	504	1	2	*
1993	504	*	*	*
1993	505	2	2	4
1993	506	1	2	4
1993	506	1	2	4
1993	506	2	1	4
1993	506	2	2	4
1993	506	*	*	6
1993	507	1	2	4
1993	507	1	2	5
1993	508	1	2	5
1993	509	*	*	5
1993	510	1	2	4
1993	511	1	2	4
1993	511	1	2	4
1993	511	2	2	4
1993	511	*	*	4
1993	514	1	2	4
1993	514	2	1	3
1993	514	2	2	3
1993	516	2	2	3
1993	516	2	2	4
1993	516	*	*	3
1993	518	1	2	7
1993	520	1	2	4
1993	520	1	2	4
1993	520	1	2	4
1993	520	1	2	5
1993	520	1	2	6
1993	520	2	2	4
1993	521	2	2	4
1993	522	2	2	3
1993	523	1	2	4
1993	523	2	2	4
1993	524	1	2	7
1993	525	1	2	5
1993	526	1	2	4
1993	526	1	2	4
1993	527	1	2	5
1993	528	1	2	6
1993	529	1	2	4
1993	530	1	2	5
1993	530	1	2	6
1993	530	1	2	6
1993	531	1	2	4
1993	531	2	2	4
1993	532	1	2	5
1993	532	1	2	5
1993	532	2	2	7
1993	534	1	2	6
1993	534	2	2	4
1993	534	2	2	4
1993	534	2	2	4
1993	534	2	2	4
1993	535	1	2	7
1993	535	2	2	4
1993	536	1	2	4
1993	536	1	2	4
1993	536	2	2	4
1993	537	1	2	6
1993	538	1	2	5
1993	538	1	2	5
1993	539	1	2	6
1993	539	1	2	*
1993	539	2	2	4
1993	540	1	1	7
1993	540	1	2	5
1993	540	1	2	6
1993	540	1	2	8
1993	540	1	2	*
1993	541	1	2	8
1993	542	1	2	5
1993	544	1	2	5
1993	545	2	2	5
1993	546	2	2	4
1993	547	1	2	7
1993	547	2	2	4
1993	547	2	2	4
1993	547	2	2	6
1993	549	2	2	4
1993	550	2	2	4
1993	553	1	2	4
1993	554	1	2	7
1993	554	1	2	8
1993	554	2	2	5
1993	555	1	2	5
1993	555	1	2	7
1993	557	1	2	6
1993	557	1	2	7
1993	558	1	2	5
1993	558	1	2	8
1993	560	1	2	6
1993	560	1	2	7
1993	560	1	2	*
1993	560	2	2	4
1993	560	2	2	4
1993	560	2	2	4
1993	560	2	2	4
1993	561	1	2	6
1993	561	1	2	6
1993	562	1	2	6
1993	563	1	2	6
1993	563	1	2	7
1993	564	1	2	5
1993	564	1	2	8
1993	564	2	2	4
1993	564	2	2	7
1993	565	1	2	7
1993	566	2	2	5
1993	567	1	2	4
1993	567	1	2	7
1993	567	2	2	4
1993	570	1	2	7
1993	570	2	2	4
1993	571	1	2	6
1993	572	1	2	6
1993	572	1	2	6
1993	572	2	2	5
1993	573	1	2	8
1993	573	2	2	5
1993	573	2	2	8
1993	574	1	2	7
1993	574	1	2	7
1993	574	1	2	7
1993	575	2	2	4
1993	575	2	2	4
1993	577	1	2	5
1993	577	2	2	5
1993	577	2	2	6
1993	578	1	2	5
1993	580	2	2	4
1993	580	2	2	4
1993	583	1	2	7
1993	585	1	2	8
1993	585	2	1	2
1993	590	1	2	8
1993	591	1	2	6
1993	593	1	2	7
1993	596	2	2	6
1993	604	1	2	7
1993	607	1	2	8
1993	607	1	2	9
1993	609	1	2	7
1993	610	2	2	6
1993	615	2	2	7
1993	615	2	2	8
1993	618	1	2	8
1993	620	2	2	8
1993	621	1	2	9
1993	625	1	2	7
1993	632	1	2	9
1993	635	2	2	8
1993	636	2	2	7
1993	639	1	2	8
1993	644	2	2	3
1993	653	2	2	8
1993	668	2	2	8
1993	690	2	2	8
1993	691	2	2	7
1993	693	1	2	12
1993	694	2	2	7
1993	701	2	2	7
1993	701	2	2	13
1994	183	1	1	0
1994	189	1	1	0
1994	199	1	1	0
1994	211	2	1	*
1994	227	1	1	0
1994	235	1	1	0
1994	322	2	1	1
1994	330	2	1	1
1994	338	*	*	1
1994	350	*	*	1
1994	351	*	*	1
1994	353	*	*	1
1994	394	*	*	1
1994	399	*	*	2
1994	400	*	*	2
1994	403	*	*	2
1994	404	*	*	2
1994	404	1	2	2
1994	406	*	*	2
1994	412	2	1	2
1994	414	*	*	2
1994	416	1	2	2
1994	420	*	*	3
1994	423	2	1	2
1994	429	*	*	2
1994	429	1	1	3
1994	439	*	*	2
1994	443	1	2	3
1994	450	*	*	3
1994	451	1	2	3
1994	454	*	*	3
1994	454	*	*	3
1994	455	2	1	3
1994	457	*	*	3
1994	458	*	*	3
1994	459	*	*	3
1994	462	1	2	3
1994	462	1	2	3
1994	463	*	*	3
1994	463	*	*	3
1994	463	1	2	3
1994	463	2	2	3
1994	467	2	2	3
1994	468	1	2	3
1994	469	*	*	4
1994	470	1	2	3
1994	473	2	2	3
1994	474	*	*	4
1994	477	1	2	4
1994	480	1	2	3
1994	480	1	2	4
1994	482	2	1	3
1994	483	1	2	3
1994	484	*	*	3
1994	484	*	*	4
1994	486	2	2	3
1994	486	2	2	3
1994	490	*	*	4
1994	490	*	*	4
1994	491	*	*	4
1994	494	*	*	5
1994	494	*	*	5
1994	496	*	*	4
1994	500	2	2	3
1994	502	*	*	4
1994	503	*	*	4
1994	503	*	*	5
1994	504	*	*	4
1994	505	2	2	4
1994	506	*	*	3
1994	506	1	2	4
1994	507	*	*	4
1994	508	2	2	4
1994	509	*	*	5
1994	512	*	*	3
1994	512	*	*	5
1994	512	1	2	5
1994	518	1	2	4
1994	520	1	2	4
1994	520	1	2	5
1994	521	1	2	4
1994	521	1	2	6
1994	522	1	2	5
1994	523	*	*	6
1994	523	1	2	5
1994	523	2	2	4
1994	524	*	*	4
1994	524	1	2	6
1994	527	1	2	5
1994	528	2	2	4
1994	530	*	*	4
1994	530	1	2	4
1994	533	1	2	5
1994	534	1	2	4
1994	534	1	2	4
1994	535	*	*	6
1994	535	2	2	4
1994	536	*	*	4
1994	537	*	*	5
1994	537	*	*	6
1994	539	1	2	5
1994	539	1	2	5
1994	540	1	2	5
1994	540	1	2	5
1994	540	1	2	6
1994	542	*	*	5
1994	542	*	*	7
1994	544	*	*	7
1994	544	1	2	6
1994	546	*	*	5
1994	546	1	2	6
1994	547	*	*	4
1994	547	*	*	4
1994	547	1	2	5
1994	547	1	2	5
1994	548	1	2	7
1994	552	*	*	4
1994	553	*	*	6
1994	554	1	2	4
1994	555	*	*	6
1994	556	1	2	5
1994	557	*	*	6
1994	557	*	*	6
1994	557	1	2	6
1994	559	*	*	5
1994	560	1	2	6
1994	561	*	*	6
1994	561	1	2	7
1994	561	2	2	5
1994	564	1	2	6
1994	565	1	2	7
1994	565	2	2	4
1994	566	1	2	6
1994	568	*	*	8
1994	569	*	*	6
1994	570	1	2	6
1994	573	*	*	6
1994	576	*	*	3
1994	576	2	2	4
1994	581	1	2	6
1994	581	1	2	7
1994	582	*	*	5
1994	583	*	*	3
1994	584	2	2	5
1994	587	1	2	4
1994	588	*	*	2
1994	590	1	2	7
1994	592	*	*	8
1994	593	2	2	5
1994	598	1	2	7
1994	599	*	*	6
1994	599	*	*	6
1994	602	*	*	4
1994	609	*	*	8
1994	613	*	*	6
1994	616	2	2	6
1994	620	1	2	8
1994	620	2	2	7
1994	622	*	*	7
1994	636	2	2	7
1994	649	2	2	6
1994	666	2	2	7
1994	670	*	*	8
1994	702	*	*	7
1994	711	2	2	7
1994	713	*	*	7
1995	192	1	1	0
1995	205	1	1	0
1995	215	1	2	4
1995	219	2	1	1
1995	223	1	1	0
1995	226	2	1	0
1995	226	2	1	0
1995	228	2	1	0
1995	230	2	1	0
1995	233	1	1	0
1995	236	2	1	0
1995	238	1	1	0
1995	247	1	1	1
1995	285	1	1	1
1995	305	1	1	1
1995	320	1	1	1
1995	329	1	1	1
1995	331	2	1	1
1995	332	2	1	1
1995	334	1	1	1
1995	334	2	1	1
1995	335	2	1	1
1995	336	1	1	1
1995	336	1	2	1
1995	337	1	1	1
1995	339	1	1	1
1995	339	1	1	1
1995	339	1	2	1
1995	339	2	1	1
1995	339	2	1	2
1995	340	2	1	1
1995	341	1	1	1
1995	341	2	1	1
1995	342	1	1	1
1995	343	1	1	1
1995	343	1	1	1
1995	344	1	1	1
1995	345	2	1	1
1995	345	2	1	1
1995	346	2	1	1
1995	346	2	1	1
1995	346	*	*	1
1995	347	2	1	1
1995	348	1	1	1
1995	348	2	1	1
1995	348	2	1	1
1995	349	1	1	1
1995	349	1	2	1
1995	350	1	2	1
1995	351	1	1	1
1995	351	1	2	1
1995	352	2	1	1
1995	353	1	1	1
1995	353	1	1	1
1995	353	2	1	1
1995	354	1	1	1
1995	354	2	1	1
1995	355	1	1	1
1995	355	1	2	1
1995	356	2	1	1
1995	357	1	1	1
1995	357	2	1	1
1995	358	1	1	1
1995	358	2	1	1
1995	358	2	1	1
1995	359	1	1	1
1995	359	1	1	1
1995	360	1	1	1
1995	360	2	1	1
1995	361	1	1	1
1995	362	2	1	1
1995	363	2	1	1
1995	363	2	1	1
1995	363	2	1	1
1995	366	2	1	1
1995	366	2	1	1
1995	366	2	1	1
1995	368	1	1	1
1995	371	2	1	1
1995	373	2	1	1
1995	374	2	1	1
1995	380	1	2	1
1995	384	1	1	1
1995	427	1	2	4
1995	441	2	1	3
1995	442	1	2	3
1995	445	1	2	3
1995	447	1	2	3
1995	450	1	2	4
1995	454	1	2	4
1995	454	1	2	4
1995	455	1	2	3
1995	456	1	2	3
1995	456	1	2	3
1995	457	1	2	3
1995	457	1	2	4
1995	457	2	1	2
1995	459	1	2	3
1995	460	1	2	3
1995	465	1	2	3
1995	466	1	2	3
1995	469	1	2	3
1995	469	1	2	4
1995	470	1	2	3
1995	473	1	2	3
1995	473	1	2	3
1995	473	1	2	4
1995	474	1	2	3
1995	474	1	2	4
1995	475	1	1	3
1995	477	1	2	3
1995	477	1	2	4
1995	477	2	2	3
1995	478	1	2	4
1995	478	1	2	6
1995	479	1	1	3
1995	483	1	2	3
1995	483	1	2	4
1995	485	1	2	4
1995	487	1	2	4
1995	487	1	2	5
1995	488	1	2	5
1995	489	1	2	4
1995	490	1	2	4
1995	492	1	2	4
1995	492	1	2	4
1995	493	2	2	3
1995	496	1	2	4
1995	497	2	2	3
1995	498	1	2	4
1995	499	1	2	4
1995	500	2	2	4
1995	501	1	2	5
1995	501	1	2	5
1995	502	1	2	4
1995	502	1	2	5
1995	503	1	2	6
1995	503	1	2	6
1995	504	1	2	4
1995	504	1	2	4
1995	504	1	2	7
1995	504	1	2	8
1995	505	1	2	5
1995	505	1	2	5
1995	506	1	2	4
1995	506	1	2	5
1995	507	1	2	4
